17159433650100,1,1,1,32,1,1,1,1,59,1,1,1,1
17159433660000,1,1,1,25,1,1,1,1,55,1,1,1,1
17159433660100,1,1,1,25,1,1,1,1,62,1,1,1,1
17159433670000,1,1,1,25,1,1,1,1,63,1,1,1,1
17159433670100,1,1,1,26,1,1,1,2,65,1,1,1,1
17159433680000,1,1,1,26,1,1,1,3,68,1,1,1,1
17159433680100,1,1,1,30,1,1,1,4,73,1,1,1,1
17159433690000,1,1,1,32,1,1,1,4,74,1,1,1,1
17159433690100,1,1,1,31,1,1,1,6,74,1,1,1,1
17159433700000,1,1,1,26,1,1,1,8,74,1,1,1,1
17159433700100,1,1,1,24,1,1,1,11,76,1,1,1,1
17159433710000,1,1,1,27,1,1,1,6,74,1,1,1,1
17159433710100,1,1,1,25,1,1,1,7,72,1,1,1,1
17159433720000,1,1,1,16,1,1,1,8,65,1,1,1,1
17159433720100,1,1,1,16,1,1,1,5,60,1,1,1,1
17159433730000,1,1,1,16,1,1,1,6,62,1,1,1,1
17159433730100,1,3,1,15,1,1,1,3,57,1,1,1,1
17159433740000,1,1,1,27,1,1,1,2,67,1,1,1,1
17159433740100,1,1,1,34,1,1,1,3,69,1,1,1,1
17159433750000,1,1,1,39,1,1,1,1,74,1,1,1,1
17159433750100,1,1,1,36,1,1,1,3,76,1,1,1,1
17159433760000,1,1,1,32,1,1,1,5,76,1,1,1,1
17159433760100,1,1,1,27,1,1,1,13,84,1,1,1,1
17159433770000,1,1,1,25,1,1,1,8,76,1,1,1,1
17159433770100,1,1,1,33,1,1,1,1,66,1,1,1,1
17159433780000,6,1,1,20,1,1,1,1,16,1,1,1,1
17159433780100,10,1,1,27,1,1,1,1,19,1,1,1,1
17159433790000,13,1,1,27,1,1,1,1,16,1,1,1,1
17159433790100,13,1,1,24,1,1,1,1,16,1,1,1,1
17159433800000,9,1,1,25,1,1,1,1,22,1,1,1,1
17159433800100,5,1,1,28,1,1,1,1,29,1,1,1,1
17159433810000,3,1,1,32,1,1,1,1,33,1,1,1,1
17159433810100,5,1,1,27,1,1,1,1,21,1,1,1,1
17159433820000,6,1,1,34,1,1,1,1,30,1,1,1,1
17159433820100,6,1,1,48,1,1,1,1,45,1,1,1,1
17159433830000,4,1,1,52,1,1,1,1,55,1,1,1,1
17159433830100,3,1,1,56,1,1,1,1,57,1,1,1,1
17159433840000,2,1,1,53,1,1,1,1,53,1,1,1,1
17159433840100,1,10,1,2,1,1,1,1,4,1,1,1,1
17159433850000,3,10,1,4,1,1,1,1,10,1,1,1,1
17159433850100,3,7,1,4,1,1,1,1,10,1,1,1,1
17159433860000,3,10,1,4,1,1,1,1,11,1,1,1,1
17159433860100,4,9,1,4,1,1,1,1,12,1,1,1,1
17159433870000,5,8,1,5,1,1,1,1,13,1,1,1,1
17159433870100,5,6,1,5,1,1,1,1,14,1,1,1,1
17159433880000,6,5,1,7,1,1,1,1,17,1,1,1,1
17159433880100,8,2,1,13,1,1,1,1,25,1,1,1,1
17159433890000,6,3,1,12,1,1,1,1,25,1,1,1,1
17159433890100,2,1,1,24,1,1,1,1,36,1,1,1,1
17159433900000,1,1,1,31,1,1,1,1,50,1,1,1,1
17159433900100,1,1,1,37,1,1,1,1,53,1,1,1,1
17159433910000,1,1,1,41,1,1,1,1,53,1,1,1,1
17159433910100,1,1,1,47,1,1,1,1,61,1,1,1,1
17159433920000,1,1,1,49,1,1,1,1,61,1,1,1,1
17159433920100,1,1,1,51,1,1,1,1,65,1,1,1,1
17159433930000,1,1,1,55,1,1,1,1,74,1,1,1,1
17159433930100,1,1,1,56,1,1,1,1,75,1,1,1,1
17159433940000,1,1,1,56,1,1,1,1,74,1,1,1,1
17159433940100,1,1,1,56,1,1,1,1,74,1,1,1,1
17159433950000,1,1,1,56,1,1,1,1,76,1,1,1,1
17159433950100,1,1,1,58,1,1,1,1,76,1,1,1,1
17159433960000,1,1,1,61,1,1,1,1,76,1,1,1,1
17159433960100,1,1,1,63,1,1,1,1,75,1,1,1,1
17159433970000,1,1,1,64,1,1,1,1,76,1,1,1,1
17159433970100,1,1,1,60,1,1,1,1,75,1,1,1,1
17159433980000,1,1,1,58,1,1,1,1,70,1,1,1,1
17159433980100,1,1,1,62,1,1,1,1,66,1,1,1,1
17159433990000,1,1,1,53,1,1,1,1,27,1,1,1,1
